file,id,title,title_original,author,author_original,year,axis_t_raw,valid_t,invalid_t,status,suggested_t,special_hint,reason,verification_status,bibliography_status,canon_id
被子.md,WL-WORK-1862,被子,,伊斯马特·丘格塔伊,Ismat Chughtai,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
裹尸布.md,WL-WORK-1865,裹尸布,,玛丽亚·路易莎·邦巴尔,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
西伯利亚大铁路和小让娜的法兰西散文诗.md,WL-WORK-1866,西伯利亚大铁路和小让娜的法兰西散文诗,,布莱斯·桑德拉尔,Blaise Cendrars,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
西印度毁灭述略.md,WL-WORK-1867,西印度毁灭述略,,拉斯·卡萨斯,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
西湖梦寻.md,WL-WORK-1507,西湖梦寻,,张岱,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
见红.md,WL-WORK-1868,见红,,莉娜·梅鲁阿内,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
解散.md,WL-WORK-0134,解散,Dissolution,C.J.桑瑟姆,C.J. Sansom,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
诅咒兔.md,WL-WORK-0839,诅咒兔,,郑宝拉,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
诗与反诗.md,WL-WORK-1870,诗与反诗,,尼卡诺尔·帕拉,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
诛仙.md,WL-WORK-0840,诛仙,,萧鼎,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
诡秘之主.md,WL-WORK-0841,诡秘之主,,爱潜水的乌贼,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
说岳全传.md,WL-WORK-1288,说岳全传,,钱彩,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
诸神渴了.md,WL-WORK-1289,诸神渴了,,法朗士,Anatole France,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
谁惧死亡.md,WL-WORK-0474,谁惧死亡,,恩涅蒂·奥科拉弗,Nnedi Okorafor,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
谢小娥传.md,WL-WORK-2619,谢小娥传,,李公佐,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
谢里.md,WL-WORK-1873,谢里,,布莱斯·桑德拉尔,Blaise Cendrars,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
财主底儿女们.md,WL-WORK-1291,财主底儿女们,,路翎,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
贪得无厌.md,WL-WORK-1874,贪得无厌,,维茨凯维奇,Witkiewicz,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
贫民窟.md,WL-WORK-1875,贫民窟,,阿卢伊西奥·阿泽维多,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
购物狂的异想世界.md,WL-WORK-2137,购物狂的异想世界,,索菲·金塞拉,Sophie Kinsella,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
资治通鉴.md,WL-WORK-1292,资治通鉴,,司马光,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
赔偿风波.md,WL-WORK-0094,赔偿风波,Indemnity Only,萨拉·帕雷茨基,Sara Paretsky,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
赫布里底群岛旅行日记.md,WL-WORK-1509,赫布里底群岛旅行日记,The Journal of a Tour to the Hebrides,詹姆斯·鲍斯韦尔,Boswell,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
走出非洲.md,WL-WORK-0845,走出非洲,,凯伦·布里克森,Karen Blixen,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
走到世界尽头.md,WL-WORK-1294,走到世界尽头,,苏齐·麦基·查纳斯,Suzy McKee Charnas,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
超级悲伤真爱故事.md,WL-WORK-1295,超级悲伤真爱故事,,加里·施特恩加特,Gary Shteyngart,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
轨道之云.md,WL-WORK-0451,轨道之云,,藤井太洋,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
辛巴达航海.md,WL-WORK-0847,辛巴达航海,,佚名,中的,,,,,MISSING_T_REVIEW_NO_YEAR,,anonymous_or_oral,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
达夫尼与克洛伊.md,WL-WORK-2139,达夫尼与克洛伊,,朗戈斯,Longus,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
近代侠义英雄传.md,WL-WORK-2622,近代侠义英雄传,,平江不肖生,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
远征.md,WL-WORK-1880,远征,,圣-琼·佩斯,Saint-John Perse,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
迷惘.md,WL-WORK-1882,迷惘,,埃利亚斯·卡内蒂,Elias Canetti,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
迷迭香与芸香.md,WL-WORK-0849,迷迭香与芸香,,西南·麦圭尔,Seanan McGuire,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
逆流.md,WL-WORK-1883,逆流,,于斯曼,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
逝去的武林.md,WL-WORK-2625,逝去的武林,,徐皓峰,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
造船厂.md,WL-WORK-1884,造船厂,,奥内蒂,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
道士下山.md,WL-WORK-2626,道士下山,,徐皓峰,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
遗忘之兽.md,WL-WORK-0853,遗忘之兽,,帕特里夏·A.麦基利普,Patricia A. McKillip,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
都市风景线.md,WL-WORK-1885,都市风景线,,刘呐鸥,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
野兽必须死.md,WL-WORK-0066,野兽必须死,The Beast Must Die,尼古拉斯·布莱克,Nicholas Blake,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
金卡斯·博尔巴.md,WL-WORK-1891,金卡斯·博尔巴,,马沙多·德·阿西斯,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
金色名望柑橘.md,WL-WORK-1308,金色名望柑橘,,克莱尔·维伊·沃特金斯,Claire Vaye Watkins,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
钢铁风暴.md,WL-WORK-2142,钢铁风暴,,恩斯特·荣格尔,Jünger,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
钱多斯勋爵的信.md,WL-WORK-1895,钱多斯勋爵的信,,霍夫曼斯塔尔,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
铁道游击队.md,WL-WORK-2144,铁道游击队,,刘知侠,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阅微草堂笔记.md,WL-WORK-0860,阅微草堂笔记,,纪昀,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
队列.md,WL-WORK-0478,队列,The Queue,巴斯玛·阿卜杜勒·阿齐兹,Basma Abdel Aziz,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
阿伽通.md,WL-WORK-1316,阿伽通,,德国起点,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿伽通的故事.md,WL-WORK-1317,阿伽通的故事,,维兰德,Wieland,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿加莎·莱辛和乳蛋饼命案.md,WL-WORK-0140,阿加莎·莱辛和乳蛋饼命案,,M.C.比顿,M.C. Beaton,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
阿努比斯之门.md,WL-WORK-0861,阿努比斯之门,,蒂姆·鲍尔斯,Tim Powers,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿劳卡纳.md,WL-WORK-1899,阿劳卡纳,,阿隆索·德·埃尔西利亚,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿卡塔女巫.md,WL-WORK-0862,阿卡塔女巫,,恩涅蒂·奥科拉弗,Nnedi Okorafor,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿尔塔索尔.md,WL-WORK-1900,阿尔塔索尔,,比森特·维多夫罗,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿尔戈船英雄纪.md,WL-WORK-0865,阿尔戈船英雄纪,Argonautica,阿波罗尼奥斯,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,人工核验,metadata_pending,
阿玛利亚.md,WL-WORK-1901,阿玛利亚,,何塞·马莫尔,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿瓦隆迷雾.md,WL-WORK-0866,阿瓦隆迷雾,,玛丽恩·齐默·布拉德利,Marion Zimmer Bradley,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
阿里埃尔.md,WL-WORK-1903,阿里埃尔,,何塞·恩里克·罗多,Rodó,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
隋唐演义.md,WL-WORK-1319,隋唐演义,,褚人获,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雅各布·冯·贡腾.md,WL-WORK-1905,雅各布·冯·贡腾,,罗伯特·瓦尔泽,Robert Walser,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雅歌.md,WL-WORK-2148,雅歌,,肉体之爱,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雪之丞变化.md,WL-WORK-2637,雪之丞变化,Yukinojō Henge,三上於菟吉,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雪人.md,WL-WORK-0222,雪人,,乔·奈斯博,Jo Nesbø,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
雾.md,WL-WORK-1907,雾,,乌纳穆诺,Miguel de Unamuno,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
雾中鲁德.md,WL-WORK-0870,雾中鲁德,,霍普·米尔利斯,Hope Mirrlees,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
霍桑探案集.md,WL-WORK-0241,霍桑探案集,,程小青,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
青春万岁.md,WL-WORK-1323,青春万岁,,王蒙,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
青木川.md,WL-WORK-1325,青木川,,叶广芩,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
青砥稿花红彩画.md,WL-WORK-2639,青砥稿花红彩画,Aoto Zōshi Hana no Nishiki-e,河竹默阿弥,日本,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
静静的顿河.md,WL-WORK-1326,静静的顿河,,肖洛霍夫,Mikhail Sholokhov,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非常秘密的女巫协会.md,WL-WORK-0872,非常秘密的女巫协会,,桑古·曼丹纳,Sangu Mandanna,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非洲农庄的故事.md,WL-WORK-0873,非洲农庄的故事,,奥利芙·施赖纳,Olive Schreiner,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
非洲孩子.md,WL-WORK-1327,非洲孩子,,卡马拉·莱伊,Camara Laye,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
颂歌.md,WL-WORK-1328,颂歌,,安·兰德,Ayn Rand,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
飓风季节.md,WL-WORK-1910,飓风季节,,墨西哥当代暴力,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
飞向人马座.md,WL-WORK-0454,飞向人马座,,郑文光,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
食人宣言.md,WL-WORK-1911,食人宣言,,奥斯瓦尔德·德·安德拉德,Oswald de Andrade,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
餐后.md,WL-WORK-1912,餐后,,何塞·亚松森·西尔瓦,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
饥饿牧师.md,WL-WORK-1331,饥饿牧师,,威廉·拉贝,Wilhelm Raabe,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马丁·里瓦斯.md,WL-WORK-1916,马丁·里瓦斯,,阿尔贝托·布莱斯特·加纳,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马可·波罗游记.md,WL-WORK-0875,马可·波罗游记,,马可·波罗,Marco Polo,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马库纳伊玛.md,WL-WORK-1919,马库纳伊玛,,马里奥·德·安德拉德,Mário de Andrade,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
马比诺吉昂.md,WL-WORK-0876,马比诺吉昂,,凯尔特神话,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
驼背人.md,WL-WORK-2645,驼背人,Le Bossu,保罗·费瓦尔,复仇,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
骑士西法尔.md,WL-WORK-2647,骑士西法尔,,佚名,,,,,,MISSING_T_REVIEW_NO_YEAR,,anonymous_or_oral,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
骗子.md,WL-WORK-1920,骗子,,鲁道夫·乌西格利,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
骰子一掷永远取消不了偶然.md,WL-WORK-1921,骰子一掷永远取消不了偶然,,马拉美,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
高卢的阿玛迪斯.md,WL-WORK-2648,高卢的阿玛迪斯,Amadís,加尔西·罗德里格斯·德·蒙塔尔沃,Garci Rodríguez de Montalvo,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
魔法学徒.md,WL-WORK-0885,魔法学徒,,雷蒙德·E.菲斯特,Raymond E. Feist,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鱼目集.md,WL-WORK-1922,鱼目集,,卞之琳,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鲁平奇案.md,WL-WORK-0242,鲁平奇案,,孙了红,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,,
鲁珀特·亨曹.md,WL-WORK-2651,鲁珀特·亨曹,Rupert of Hentzau,安东尼·霍普,Anthony Hope,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鲜肉.md,WL-WORK-0890,鲜肉,,阿古斯蒂娜·巴斯泰里卡,Agustina Bazterrica,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鳄鱼街.md,WL-WORK-1924,鳄鱼街,,布鲁诺·舒尔茨,Bruno Schulz,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鸟嘴.md,WL-WORK-1925,鸟嘴,,待考,阿根廷当代怪奇,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鸟鸣.md,WL-WORK-1336,鸟鸣,,塞巴斯蒂安·福克斯,Sebastian Faulks,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鹅妈妈的故事.md,WL-WORK-0892,鹅妈妈的故事,,夏尔·佩罗,Charles Perrault,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
鹰爪王.md,WL-WORK-2654,鹰爪王,,郑证因,,,,,,MISSING_T_REVIEW_NO_YEAR,,,缺 T 且缺少可机器读取 year，需要书目/成书史核验,自动通过,metadata_pending,
